ts,rank,origin_airport_id,num_flights,severe_delays,dep_delay_mean,dep_delay_max,delayed_flights
2025-01-09 18:00:00,4,12266,85,37,48.40,1118.00,"[(OO, 10372, 1118.00),(UA, 13930, 198.00),(UA, 12889, 160.00),(UA, 10423, 122.00),(UA, 12953, 110.00),(UA, 13495, 109.00),(UA, 12889, 104.00),(F9, 13204, 103.00),(UA, 14771, 99.00),(UA, 12892, 97.00),(NK, 12889, 90.00),(UA, 11066, 89.00),(UA, 11618, 78.00),(AA, 11057, 78.00),(UA, 14747, 74.00),(UA, 10140, 73.00),(UA, 14893, 72.00),(NK, 12889, 68.00),(DL, 12953, 65.00),(NK, 11697, 60.00)]"
2025-01-09 18:00:00,5,11618,79,31,34.41,278.00,"[(AS, 14771, 278.00),(UA, 12889, 141.00),(DL, 10397, 128.00),(B6, 13204, 121.00),(UA, 13495, 121.00),(UA, 10732, 114.00),(UA, 14843, 114.00),(NK, 11697, 108.00),(NK, 14122, 107.00),(UA, 13930, 93.00),(DL, 13487, 91.00),(UA, 14635, 89.00),(UA, 10721, 89.00),(UA, 10693, 85.00),(UA, 13930, 71.00),(NK, 11697, 66.00),(YX, 15016, 60.00),(MQ, 13930, 59.00),(UA, 14321, 55.00),(UA, 14107, 54.00)]"
2025-01-09 18:00:00,6,11057,178,29,20.81,610.00,"[(OH, 11146, 610.00),(AA, 10693, 519.00),(AA, 11066, 477.00),(F9, 12953, 202.00),(NK, 12953, 137.00),(OH, 14685, 127.00),(AA, 15370, 99.00),(OH, 11995, 93.00),(OH, 10431, 77.00),(AA, 14524, 76.00),(AA, 12266, 70.00),(OH, 13931, 63.00),(AA, 12266, 58.00),(OH, 13296, 57.00),(OH, 15249, 56.00),(OH, 10781, 55.00),(AA, 12892, 53.00),(AA, 13230, 52.00),(AA, 11003, 51.00),(AA, 10257, 50.00)]"
2025-01-09 18:00:00,7,11292,156,28,21.71,864.00,"[(OO, 15041, 864.00),(F9, 13891, 213.00),(OO, 13433, 196.00),(OO, 11638, 116.00),(UA, 10849, 107.00),(MQ, 14107, 105.00),(UA, 12889, 104.00),(OO, 12896, 90.00),(WN, 13232, 88.00),(F9, 12892, 87.00),(UA, 13485, 79.00),(UA, 12889, 74.00),(OO, 13158, 65.00),(F9, 12889, 65.00),(UA, 13930, 64.00),(UA, 14771, 62.00),(UA, 14057, 58.00),(OO, 11865, 55.00),(F9, 13487, 50.00),(UA, 12266, 49.00)]"
2025-01-09 18:00:00,8,13930,156,22,22.06,853.00,"[(UA, 11003, 853.00),(OO, 10980, 666.00),(AA, 10529, 248.00),(OO, 12511, 243.00),(F9, 12889, 122.00),(UA, 12451, 118.00),(UA, 10257, 106.00),(UA, 12953, 103.00),(DL, 12953, 90.00),(YX, 12478, 78.00),(UA, 12953, 74.00),(NK, 12889, 66.00),(AA, 12953, 56.00),(OO, 13342, 56.00),(OO, 13367, 56.00),(UA, 15380, 49.00),(OO, 11146, 47.00),(AA, 11042, 40.00),(AS, 14771, 35.00),(AA, 10721, 35.00)]"
2025-01-09 18:00:00,9,11278,79,21,21.76,586.00,"[(OH, 14576, 586.00),(YX, 12953, 128.00),(YX, 14122, 102.00),(OH, 14685, 92.00),(OH, 13487, 89.00),(OH, 12448, 85.00),(OH, 13931, 85.00),(OH, 10599, 73.00),(OH, 11267, 71.00),(OH, 11995, 63.00),(DL, 11433, 57.00),(OH, 13342, 52.00),(YX, 12953, 52.00),(YX, 12451, 51.00),(OH, 14307, 51.00),(OO, 13930, 50.00),(OH, 14122, 50.00),(OH, 10792, 38.00),(AA, 11057, 37.00),(DL, 13487, 37.00)]"
2025-01-09 18:00:00,10,12478,59,20,31.66,380.00,"[(DL, 10721, 380.00),(B6, 12892, 158.00),(DL, 12889, 153.00),(B6, 14843, 127.00),(B6, 10721, 115.00),(B6, 14869, 98.00),(DL, 13204, 89.00),(B6, 10397, 77.00),(DL, 14747, 60.00),(B6, 11292, 56.00),(B6, 10721, 50.00),(YX, 11278, 44.00),(DL, 12889, 41.00),(YX, 13931, 38.00),(B6, 13303, 36.00),(YX, 11278, 35.00),(B6, 14843, 34.00),(B6, 10732, 34.00),(B6, 13204, 33.00),(DL, 11697, 32.00)]"
2025-01-10 18:00:00,1,11298,190,124,76.87,1147.00,"[(AA, 11638, 1147.00),(OO, 11109, 945.00),(MQ, 12945, 711.00),(AA, 11618, 651.00),(AA, 11996, 574.00),(OO, 16218, 266.00),(AA, 12339, 266.00),(AA, 13851, 208.00),(OO, 14588, 203.00),(AA, 15370, 175.00),(DL, 12953, 172.00),(AA, 13256, 169.00),(MQ, 14783, 163.00),(MQ, 11982, 154.00),(OO, 12891, 150.00),(AA, 12451, 148.00),(AA, 11292, 146.00),(OO, 11413, 145.00),(OO, 14314, 145.00),(F9, 12266, 144.00)]"
2025-01-10 18:00:00,2,13930,168,106,80.41,964.00,"[(OO, 12559, 964.00),(OO, 10693, 716.00),(MQ, 12945, 652.00),(OO, 13198, 626.00),(AA, 11433, 493.00),(AA, 15016, 493.00),(MQ, 11193, 246.00),(OO, 11637, 237.00),(UA, 14576, 201.00),(OO, 10693, 193.00),(MQ, 11067, 191.00),(OO, 10713, 185.00),(OO, 10868, 177.00),(OO, 12278, 175.00),(YX, 14685, 171.00),(OO, 15048, 165.00),(AA, 15376, 163.00),(MQ, 14576, 159.00),(MQ, 11066, 154.00),(AA, 13487, 152.00)]"
2025-01-10 18:00:00,3,11433,68,39,99.74,990.00,"[(OO, 12884, 990.00),(OO, 12264, 982.00),(DL, 14869, 856.00),(OO, 13342, 366.00),(DL, 10397, 319.00),(DL, 10397, 192.00),(DL, 10792, 183.00),(OO, 14307, 178.00),(DL, 12892, 173.00),(NK, 12889, 169.00),(DL, 15016, 157.00),(OO, 13485, 150.00),(UA, 13930, 149.00),(OO, 14696, 129.00),(OO, 11977, 115.00),(DL, 10721, 111.00),(YX, 14730, 104.00),(DL, 14683, 96.00),(OO, 10408, 95.00),(DL, 14107, 90.00)]"
2025-01-10 18:00:00,4,10397,36,34,184.14,581.00,"[(DL, 11433, 581.00),(DL, 13204, 330.00),(DL, 11298, 295.00),(DL, 12451, 291.00),(DL, 13577, 286.00),(DL, 12451, 270.00),(DL, 14869, 269.00),(DL, 11986, 263.00),(DL, 11267, 256.00),(DL, 10994, 244.00),(DL, 12892, 242.00),(OO, 13277, 228.00),(DL, 14100, 222.00),(DL, 11193, 217.00),(DL, 11697, 213.00),(DL, 11618, 199.00),(DL, 11697, 188.00),(DL, 13230, 187.00),(OO, 14696, 181.00),(DL, 10821, 158.00)]"
2025-01-10 18:00:00,5,11278,70,28,67.30,995.00,"[(DL, 10397, 995.00),(OH, 10208, 910.00),(OH, 14193, 373.00),(OH, 10581, 263.00),(OH, 13244, 219.00),(OH, 12448, 154.00),(OH, 11193, 152.00),(OH, 10994, 150.00),(OH, 11423, 148.00),(OH, 12197, 120.00),(OH, 14685, 104.00),(OH, 15249, 103.00),(OH, 10785, 99.00),(UA, 13930, 97.00),(OH, 10781, 90.00),(DL, 11433, 79.00),(YX, 14576, 71.00),(OH, 11995, 66.00),(WN, 12191, 59.00),(WN, 13495, 57.00)]"
2025-01-10 18:00:00,6,12266,96,23,27.14,773.00,"[(OO, 15569, 773.00),(OO, 14783, 172.00),(UA, 11298, 162.00),(F9, 13930, 132.00),(UA, 14908, 90.00),(DL, 14869, 79.00),(UA, 11278, 71.00),(MQ, 11298, 71.00),(UA, 13256, 70.00),(F9, 12889, 61.00),(NK, 13930, 58.00),(NK, 11697, 58.00),(UA, 13495, 57.00),(UA, 11292, 56.00),(UA, 14893, 56.00),(UA, 11996, 55.00),(OO, 13851, 45.00),(UA, 13158, 43.00),(DL, 12953, 42.00),(UA, 14057, 37.00)]"
2025-01-10 18:00:00,7,13487,75,22,26.07,311.00,"[(DL, 10397, 311.00),(DL, 13198, 278.00),(DL, 12339, 134.00),(MQ, 13930, 98.00),(DL, 14893, 89.00),(DL, 11637, 82.00),(DL, 10620, 78.00),(OO, 13851, 72.00),(OO, 11823, 56.00),(DL, 12889, 54.00),(DL, 11057, 54.00),(UA, 13930, 48.00),(DL, 14635, 45.00),(OO, 13433, 44.00),(DL, 14492, 44.00),(DL, 11775, 44.00),(DL, 14869, 42.00),(DL, 12953, 42.00),(DL, 14100, 38.00),(DL, 11292, 38.00)]"
2025-01-10 18:00:00,8,12478,54,20,55.43,1074.00,"[(DL, 10397, 1074.00),(B6, 10721, 248.00),(DL, 14843, 219.00),(DL, 13204, 199.00),(B6, 14771, 193.00),(DL, 10423, 192.00),(B6, 14027, 137.00),(YX, 11278, 98.00),(B6, 14843, 76.00),(DL, 14747, 69.00),(B6, 13303, 65.00),(YX, 11066, 60.00),(DL, 14057, 48.00),(YX, 14685, 45.00),(OO, 13930, 43.00),(B6, 14843, 41.00),(B6, 14576, 41.00),(DL, 10721, 37.00),(DL, 14107, 36.00),(DL, 13303, 31.00)]"
2025-01-10 18:00:00,9,11292,172,16,5.48,154.00,"[(UA, 11921, 154.00),(UA, 14747, 90.00),(F9, 14107, 85.00),(F9, 12266, 83.00),(OO, 13851, 80.00),(UA, 10620, 74.00),(OO, 11109, 72.00),(OO, 15370, 71.00),(OO, 11109, 70.00),(OO, 14457, 58.00),(UA, 14869, 54.00),(WN, 14679, 48.00),(UA, 12266, 44.00),(WN, 15016, 42.00),(WN, 14747, 35.00),(F9, 14679, 33.00)]"
2025-01-10 18:00:00,10,13303,103,16,27.11,712.00,"[(AA, 14492, 712.00),(DL, 13487, 395.00),(DL, 10397, 345.00),(AA, 14100, 118.00),(AA, 12953, 114.00),(AA, 10423, 100.00),(AA, 12478, 94.00),(F9, 14843, 90.00),(YX, 13204, 84.00),(AA, 13495, 77.00),(AA, 12451, 65.00),(AA, 12266, 60.00),(DL, 12478, 52.00),(AA, 10994, 47.00),(AA, 12892, 43.00),(AA, 13204, 36.00)]"
2025-01-12 00:00:00,1,12889,35,3,0.31,45.00,"[(HA, 12173, 45.00),(UA, 12892, 41.00),(UA, 14771, 31.00)]"
2025-01-12 18:00:00,1,10397,240,57,21.95,852.00,"[(OO, 14696, 852.00),(DL, 10693, 191.00),(OH, 11057, 190.00),(DL, 13204, 149.00),(DL, 12339, 145.00),(DL, 14747, 141.00),(DL, 11775, 106.00),(NK, 10821, 104.00),(DL, 12339, 102.00),(DL, 13204, 97.00),(DL, 14307, 89.00),(DL, 11433, 87.00),(DL, 14100, 79.00),(DL, 12889, 72.00),(DL, 14689, 67.00),(DL, 11298, 67.00),(DL, 11697, 67.00),(DL, 10599, 64.00),(DL, 14027, 63.00),(DL, 15304, 62.00)]"
2025-01-12 18:00:00,2,11298,258,48,22.60,983.00,"[(OH, 12278, 983.00),(OO, 14960, 661.00),(OH, 11267, 273.00),(AA, 10693, 174.00),(AA, 10713, 158.00),(AA, 14683, 150.00),(OH, 13277, 141.00),(OH, 12448, 130.00),(F9, 11292, 123.00),(AA, 14524, 123.00),(AA, 10561, 113.00),(OH, 14108, 104.00),(OO, 10693, 95.00),(F9, 13204, 90.00),(AA, 12451, 88.00),(OH, 15370, 84.00),(DL, 10721, 84.00),(AA, 14492, 82.00),(AA, 11540, 81.00),(AA, 13931, 79.00)]"
2025-01-12 18:00:00,3,13930,178,35,16.31,183.00,"[(OO, 14696, 183.00),(OO, 11267, 182.00),(OO, 11146, 139.00),(OO, 12217, 132.00),(OO, 13282, 128.00),(OO, 10713, 115.00),(UA, 14524, 106.00),(OO, 11823, 94.00),(AA, 10423, 73.00),(OO, 11337, 72.00),(YX, 12266, 70.00),(MQ, 13459, 68.00),(UA, 14771, 67.00),(OO, 13342, 64.00),(AA, 11278, 63.00),(OO, 10693, 59.00),(UA, 10423, 58.00),(OO, 10980, 56.00),(OO, 15048, 53.00),(YX, 11996, 51.00)]"
2025-01-12 18:00:00,4,11278,90,28,27.48,273.00,"[(OH, 10868, 273.00),(OH, 11146, 232.00),(OH, 11995, 157.00),(DL, 10397, 147.00),(OH, 13296, 137.00),(OH, 13198, 133.00),(OH, 11193, 132.00),(OH, 13485, 123.00),(OH, 15249, 106.00),(OH, 13342, 100.00),(OH, 12197, 85.00),(OH, 14321, 83.00),(MQ, 10397, 70.00),(YX, 14492, 64.00),(OH, 10785, 63.00),(OH, 11996, 63.00),(OH, 10792, 62.00),(OH, 12217, 60.00),(OH, 13931, 57.00),(OH, 15016, 53.00)]"
2025-01-12 18:00:00,5,11433,76,27,31.50,268.00,"[(OO, 10408, 268.00),(OO, 13485, 163.00),(DL, 15380, 157.00),(OO, 10257, 150.00),(OO, 11013, 147.00),(DL, 13204, 113.00),(OO, 13871, 107.00),(DL, 11697, 96.00),(OO, 11823, 95.00),(DL, 13244, 85.00),(OO, 13459, 77.00),(OO, 14307, 73.00),(OO, 13931, 71.00),(OO, 14696, 65.00),(DL, 15016, 63.00),(OO, 10785, 55.00),(DL, 14683, 54.00),(DL, 10397, 50.00),(OO, 12945, 48.00),(OO, 13342, 47.00)]"
2025-01-12 18:00:00,6,11057,193,23,13.35,865.00,"[(OH, 14685, 865.00),(OH, 15412, 236.00),(AA, 14492, 165.00),(OH, 12951, 155.00),(OH, 11995, 152.00),(OH, 14193, 145.00),(OH, 13367, 114.00),(AA, 10821, 111.00),(AA, 11995, 106.00),(F9, 13204, 98.00),(AA, 13931, 85.00),(AA, 13495, 79.00),(AA, 10821, 71.00),(OH, 10980, 58.00),(AA, 11618, 51.00),(OH, 12217, 48.00),(AA, 13230, 47.00),(AA, 11066, 43.00),(F9, 12953, 36.00),(OH, 11996, 36.00)]"
2025-01-12 18:00:00,7,14747,91,22,24.45,630.00,"[(DL, 11292, 630.00),(DL, 13198, 174.00),(AS, 10299, 159.00),(AS, 12892, 158.00),(OO, 14262, 156.00),(DL, 11884, 83.00),(AS, 10299, 82.00),(DL, 10397, 71.00),(AS, 11603, 68.00),(DL, 12478, 67.00),(AS, 15376, 61.00),(AS, 14771, 60.00),(AS, 14570, 59.00),(AS, 15304, 57.00),(WN, 14831, 51.00),(AS, 13204, 49.00),(AS, 12819, 49.00),(AS, 13891, 35.00),(AS, 14869, 34.00),(AS, 13487, 33.00)]"
2025-01-12 18:00:00,8,13303,115,21,14.28,165.00,"[(AA, 10821, 165.00),(F9, 14843, 161.00),(B6, 12478, 156.00),(DL, 13487, 127.00),(AA, 12451, 126.00),(AA, 13931, 100.00),(AA, 12266, 75.00),(AA, 15304, 69.00),(AA, 10994, 66.00),(AA, 11433, 51.00),(AA, 15016, 50.00),(AA, 14683, 46.00),(AA, 13871, 43.00),(AA, 10397, 41.00),(AA, 14679, 40.00),(AA, 14747, 40.00),(UA, 11292, 39.00),(AA, 10693, 38.00),(AA, 10423, 35.00),(UA, 14771, 34.00)]"
2025-01-12 18:00:00,9,12889,121,20,7.90,94.00,"[(WN, 13198, 94.00),(WN, 11884, 84.00),(WN, 10140, 59.00),(NK, 11697, 56.00),(WN, 10800, 55.00),(DL, 11433, 51.00),(WN, 13871, 50.00),(NK, 12266, 49.00),(NK, 11298, 47.00),(WN, 11259, 46.00),(WN, 14747, 45.00),(WN, 12892, 44.00),(WN, 12892, 42.00),(AS, 14747, 41.00),(AS, 14057, 40.00),(WN, 12191, 39.00),(NK, 14831, 35.00),(WN, 14893, 35.00),(WN, 11540, 35.00),(WN, 14107, 31.00)]"
2025-01-12 18:00:00,10,13487,78,20,25.33,152.00,"[(OO, 14730, 152.00),(DL, 14683, 146.00),(OO, 16869, 131.00),(OO, 11823, 114.00),(DL, 11057, 109.00),(G4, 10466, 104.00),(DL, 12953, 93.00),(DL, 14831, 83.00),(OO, 12003, 82.00),(DL, 11618, 72.00),(OO, 14520, 68.00),(DL, 14100, 57.00),(OO, 13851, 50.00),(DL, 11637, 45.00),(DL, 12266, 40.00),(DL, 10849, 35.00),(DL, 10397, 34.00),(OO, 10141, 33.00),(DL, 15304, 33.00),(OO, 13871, 32.00)]"
2025-01-13 06:00:00,1,10397,288,34,9.11,340.00,"[(OH, 14100, 340.00),(OO, 11612, 277.00),(OO, 12945, 173.00),(DL, 13204, 166.00),(F9, 10423, 156.00),(DL, 14831, 129.00),(DL, 14843, 126.00),(DL, 13871, 85.00),(DL, 10529, 75.00),(F9, 12264, 74.00),(DL, 14492, 72.00),(WN, 13303, 70.00),(WN, 12191, 69.00),(DL, 14908, 68.00),(DL, 11697, 63.00),(DL, 12892, 60.00),(DL, 13487, 57.00),(DL, 14771, 52.00),(OO, 10372, 48.00),(DL, 10423, 46.00)]"
2025-01-13 06:00:00,2,11298,303,26,3.81,131.00,"[(AA, 11503, 131.00),(OH, 15370, 117.00),(MQ, 12992, 96.00),(OO, 11049, 86.00),(OH, 12217, 82.00),(AA, 14107, 72.00),(AA, 12441, 69.00),(OO, 11695, 69.00),(OO, 12278, 68.00),(MQ, 14457, 67.00),(DL, 13487, 59.00),(MQ, 15624, 59.00),(AA, 12892, 57.00),(MQ, 13851, 52.00),(OO, 11982, 48.00),(AA, 10849, 48.00),(AA, 11433, 48.00),(OH, 14730, 46.00),(OO, 10155, 46.00),(OH, 12448, 45.00)]"
2025-01-13 06:00:00,3,13930,277,26,5.18,291.00,"[(OO, 12953, 291.00),(UA, 14057, 229.00),(DL, 12953, 134.00),(OO, 10980, 129.00),(OO, 13485, 102.00),(OO, 13342, 101.00),(OO, 10874, 85.00),(OO, 15380, 83.00),(UA, 15304, 80.00),(AA, 13204, 79.00),(UA, 14492, 67.00),(AA, 14771, 65.00),(UA, 10821, 64.00),(UA, 14747, 64.00),(OO, 13184, 63.00),(AA, 14100, 59.00),(OO, 15376, 57.00),(YX, 11066, 55.00),(UA, 12953, 52.00),(YX, 15096, 50.00)]"
2025-01-13 06:00:00,4,11292,318,19,3.71,325.00,"[(DL, 10397, 325.00),(DL, 14747, 297.00),(UA, 11193, 150.00),(UA, 14730, 133.00),(OO, 11413, 67.00),(UA, 12889, 66.00),(WN, 14492, 63.00),(UA, 11697, 60.00),(DL, 14869, 60.00),(AA, 13930, 58.00),(DL, 10397, 50.00),(DL, 10397, 47.00),(OO, 10372, 45.00),(UA, 14771, 42.00),(UA, 13891, 39.00),(OO, 11637, 37.00),(UA, 13930, 37.00),(OO, 16869, 36.00),(UA, 11298, 35.00)]"
2025-01-13 06:00:00,5,11057,191,17,4.16,166.00,"[(OH, 13795, 166.00),(OH, 12264, 150.00),(AA, 15027, 138.00),(AA, 11986, 116.00),(OH, 14685, 103.00),(OH, 14783, 95.00),(OH, 10431, 85.00),(OH, 11193, 82.00),(AA, 12339, 76.00),(OH, 13360, 64.00),(AA, 14771, 54.00),(AA, 12889, 43.00),(AA, 15096, 42.00),(OH, 11252, 40.00),(OH, 10693, 37.00),(AA, 10721, 36.00),(AA, 15304, 31.00)]"
2025-01-13 06:00:00,6,14747,175,15,5.93,224.00,"[(DL, 11193, 224.00),(AA, 11057, 188.00),(OO, 12892, 173.00),(AS, 10423, 90.00),(DL, 14771, 68.00),(AS, 14057, 54.00),(AS, 12339, 42.00),(AS, 14262, 35.00),(OO, 11292, 35.00),(AS, 11618, 35.00),(AS, 12173, 33.00),(AS, 12523, 32.00),(AS, 13495, 32.00),(AS, 14908, 31.00),(AS, 10299, 31.00)]"
2025-01-13 06:00:00,7,13204,177,12,3.86,296.00,"[(WN, 14730, 296.00),(AA, 11057, 189.00),(UA, 11292, 148.00),(NK, 14524, 106.00),(F9, 11298, 62.00),(DL, 10397, 60.00),(DL, 10397, 53.00),(AS, 14747, 50.00),(F9, 10529, 45.00),(DL, 12478, 38.00),(NK, 13495, 33.00),(DL, 10397, 32.00)]"
2025-01-13 06:00:00,8,12266,118,11,12.53,514.00,"[(DL, 13487, 514.00),(OO, 14783, 448.00),(OO, 14107, 170.00),(UA, 11292, 155.00),(UA, 13930, 114.00),(UA, 14683, 94.00),(UA, 11292, 86.00),(UA, 12953, 45.00),(DL, 10397, 39.00),(NK, 10821, 34.00),(OO, 10372, 33.00)]"
2025-01-13 06:00:00,9,11433,117,11,7.88,240.00,"[(OO, 13184, 240.00),(OO, 15096, 211.00),(DL, 11618, 145.00),(DL, 11618, 119.00),(DL, 13204, 67.00),(OO, 13232, 59.00),(DL, 13577, 50.00),(OO, 12884, 46.00),(DL, 13930, 43.00),(OO, 10257, 42.00),(DL, 11278, 36.00)]"
2025-01-13 06:00:00,10,11278,163,11,8.75,751.00,"[(DL, 10397, 751.00),(AA, 13930, 344.00),(OH, 10868, 327.00),(OH, 13244, 183.00),(OH, 11066, 68.00),(OH, 15624, 68.00),(OH, 13495, 56.00),(OH, 10529, 49.00),(DL, 13204, 42.00),(OH, 10599, 35.00),(OH, 12323, 31.00)]"
2025-01-13 12:00:00,1,11298,290,37,9.66,310.00,"[(OH, 12951, 310.00),(AA, 11057, 273.00),(AA, 11042, 196.00),(AA, 14730, 153.00),(MQ, 12278, 133.00),(OH, 12448, 120.00),(AA, 13204, 111.00),(AA, 13256, 105.00),(AA, 15304, 85.00),(AA, 13342, 84.00),(AA, 14193, 82.00),(AA, 13244, 81.00),(AA, 13244, 77.00),(UA, 11618, 74.00),(OO, 12915, 71.00),(AA, 11292, 70.00),(OH, 11953, 69.00),(UA, 11618, 68.00),(MQ, 15016, 66.00),(AA, 14683, 53.00)]"
2025-01-13 12:00:00,2,10397,261,33,10.60,256.00,"[(OO, 10146, 256.00),(OO, 14696, 222.00),(OO, 10980, 198.00),(OO, 11612, 162.00),(OO, 11823, 155.00),(OH, 11278, 147.00),(F9, 11298, 123.00),(DL, 14100, 110.00),(DL, 12217, 100.00),(DL, 12892, 90.00),(DL, 13230, 82.00),(DL, 11066, 82.00),(OH, 11057, 79.00),(DL, 12889, 74.00),(DL, 11996, 55.00),(DL, 11697, 54.00),(DL, 14100, 51.00),(DL, 12266, 51.00),(NK, 11618, 49.00),(F9, 14492, 48.00)]"
2025-01-13 12:00:00,3,11057,196,31,12.05,213.00,"[(AA, 13204, 213.00),(OH, 10868, 211.00),(OH, 10980, 205.00),(AA, 11618, 193.00),(NK, 13303, 134.00),(AA, 14683, 118.00),(OH, 11995, 113.00),(AA, 13303, 107.00),(YX, 12478, 96.00),(OH, 11267, 92.00),(OH, 14685, 84.00),(AA, 10792, 83.00),(OH, 13577, 73.00),(AA, 11278, 69.00),(AA, 11433, 62.00),(AA, 11042, 57.00),(AA, 10423, 54.00),(OH, 12217, 53.00),(AA, 13198, 46.00),(OH, 13360, 45.00)]"
2025-01-13 12:00:00,4,11292,320,25,4.41,298.00,"[(DL, 10397, 298.00),(AA, 13930, 226.00),(UA, 13930, 128.00),(UA, 13204, 110.00),(OO, 11109, 109.00),(F9, 10397, 107.00),(UA, 12266, 81.00),(OO, 10408, 80.00),(AA, 14100, 70.00),(WN, 13198, 45.00),(OO, 10279, 44.00),(OO, 13158, 42.00),(OO, 12892, 42.00),(OO, 11413, 41.00),(OO, 12177, 41.00),(AA, 11298, 40.00),(OO, 10372, 38.00),(UA, 12266, 37.00),(OO, 11283, 37.00),(OO, 11637, 36.00)]"
2025-01-13 12:00:00,5,13930,269,23,6.41,257.00,"[(AA, 11278, 257.00),(UA, 14492, 152.00),(UA, 14771, 138.00),(AA, 11292, 126.00),(DL, 11433, 105.00),(OO, 11977, 96.00),(MQ, 13244, 88.00),(F9, 10397, 83.00),(OO, 14108, 81.00),(UA, 12892, 79.00),(OO, 10980, 72.00),(MQ, 12339, 67.00),(DL, 11433, 67.00),(NK, 11697, 63.00),(OO, 14574, 63.00),(UA, 11292, 60.00),(AA, 14492, 58.00),(OO, 11267, 57.00),(NK, 13303, 47.00),(OO, 11337, 41.00)]"
2025-01-13 12:00:00,6,11433,108,18,14.04,310.00,"[(OO, 13230, 310.00),(YX, 12945, 285.00),(YX, 11066, 136.00),(OO, 10469, 128.00),(UA, 13930, 121.00),(DL, 13930, 100.00),(OO, 13485, 79.00),(AA, 11298, 56.00),(OO, 12264, 49.00),(DL, 13930, 48.00),(DL, 12892, 47.00),(OO, 10333, 46.00),(DL, 11057, 45.00),(OO, 14122, 38.00),(DL, 13198, 36.00),(OO, 10333, 36.00),(DL, 15304, 33.00),(OO, 11013, 32.00)]"
2025-01-13 12:00:00,7,11278,154,16,3.56,154.00,"[(OH, 11267, 154.00),(AA, 12892, 126.00),(OH, 10994, 121.00),(OH, 10397, 118.00),(OH, 10431, 84.00),(YX, 13851, 65.00),(OH, 10257, 61.00),(OH, 12884, 60.00),(YX, 12953, 54.00),(OH, 12278, 50.00),(OH, 15370, 46.00),(OH, 14321, 43.00),(DL, 13487, 42.00),(OH, 13296, 39.00),(OH, 10785, 33.00),(UA, 14771, 33.00)]"
2025-01-13 12:00:00,8,13204,159,15,7.03,203.00,"[(DL, 10397, 203.00),(AA, 11057, 133.00),(UA, 12266, 108.00),(WN, 10397, 92.00),(UA, 12264, 88.00),(DL, 11433, 73.00),(AA, 11298, 69.00),(F9, 10785, 66.00),(F9, 13930, 61.00),(AA, 13930, 57.00),(WN, 11259, 50.00),(DL, 10397, 50.00),(DL, 12478, 49.00),(UA, 11618, 40.00),(B6, 11618, 32.00)]"
2025-01-13 12:00:00,9,11697,100,14,8.14,110.00,"[(B6, 10721, 110.00),(AA, 14100, 107.00),(NK, 12266, 81.00),(WN, 12339, 73.00),(B6, 12451, 72.00),(DL, 10397, 52.00),(F9, 14843, 46.00),(B6, 12953, 46.00),(B6, 14307, 45.00),(UA, 12266, 44.00),(G4, 10874, 44.00),(NK, 10397, 36.00),(G4, 11996, 34.00),(NK, 14100, 31.00)]"
2025-01-13 12:00:00,10,12266,97,12,10.25,163.00,"[(UA, 15304, 163.00),(UA, 13204, 136.00),(AA, 11298, 103.00),(UA, 14771, 93.00),(UA, 14679, 77.00),(DL, 11433, 70.00),(UA, 10821, 68.00),(OO, 10781, 63.00),(UA, 12953, 42.00),(DL, 13487, 38.00),(UA, 15016, 37.00),(UA, 11618, 36.00)]"
2025-01-14 06:00:00,1,13930,245,32,13.27,282.00,"[(UA, 11624, 282.00),(OO, 11823, 209.00),(OO, 11003, 197.00),(OO, 13184, 194.00),(UA, 14986, 191.00),(OO, 13485, 182.00),(UA, 10849, 117.00),(OO, 11433, 107.00),(UA, 13198, 103.00),(OO, 13342, 97.00),(OO, 15380, 89.00),(OO, 13485, 88.00),(UA, 14831, 83.00),(OO, 11637, 81.00),(OO, 15919, 74.00),(MQ, 11618, 73.00),(OO, 14108, 67.00),(OO, 11977, 65.00),(OO, 12217, 64.00),(OO, 15376, 64.00)]"
2025-01-14 06:00:00,2,11298,239,17,2.27,168.00,"[(OH, 12217, 168.00),(F9, 12892, 83.00),(OO, 10372, 63.00),(AA, 13303, 53.00),(AA, 10423, 52.00),(AA, 13851, 44.00),(DL, 12892, 42.00),(AA, 14771, 42.00),(AA, 14908, 42.00),(OO, 14674, 39.00),(MQ, 12191, 39.00),(AA, 13930, 38.00),(F9, 12266, 38.00),(MQ, 12992, 38.00),(AA, 12892, 38.00),(AA, 11292, 36.00),(MQ, 10781, 33.00)]"
2025-01-14 06:00:00,3,14747,145,14,6.37,271.00,"[(DL, 10397, 271.00),(UA, 14771, 99.00),(OO, 11603, 96.00),(AS, 13930, 96.00),(DL, 12173, 87.00),(DL, 10397, 77.00),(OO, 14252, 75.00),(AS, 14679, 54.00),(DL, 13930, 54.00),(AS, 14570, 49.00),(OO, 14057, 48.00),(AS, 12478, 32.00),(AS, 10299, 31.00),(AS, 14908, 31.00)]"
2025-01-14 06:00:00,4,10397,259,8,-0.32,179.00,"[(DL, 14747, 179.00),(DL, 12953, 70.00),(WN, 13495, 56.00),(DL, 15027, 51.00),(DL, 12953, 41.00),(DL, 12264, 40.00),(DL, 12953, 33.00),(DL, 14576, 31.00)]"
